kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 138 : 473344 10343904 0 0 0 0 0 0 0 
_1.ptx 139 : 946688 11446976 0 0 0 0 0 0 0 
_1.ptx 140 : 946688 9345248 0 0 0 0 0 0 0 
_1.ptx 141 : 946688 7894496 0 0 0 0 0 0 0 
_1.ptx 142 : 946688 8824992 0 0 0 0 0 0 0 
_1.ptx 143 : 946688 720746 0 0 0 0 0 0 29584 
_1.ptx 144 : 857936 10372858 0 0 0 0 0 0 0 
_1.ptx 145 : 857936 8224990 0 0 0 0 0 0 0 
_1.ptx 146 : 857936 704796 0 0 0 0 0 0 0 
_1.ptx 147 : 769184 7238304 0 0 0 0 0 0 0 
_1.ptx 148 : 769184 574448 0 0 0 0 0 0 1849 
_1.ptx 149 : 698922 6518210 0 0 0 0 0 0 0 
_1.ptx 150 : 698922 517134 0 0 0 0 0 0 0 
_1.ptx 151 : 628660 5860076 0 0 0 0 0 0 0 
_1.ptx 152 : 628660 4941 0 0 0 0 0 0 344 
_1.ptx 153 : 628058 5852825 0 0 0 0 0 0 0 
_1.ptx 154 : 628058 39316 0 0 0 0 0 0 0 
_1.ptx 155 : 622984 5794221 0 0 0 0 0 0 0 
_1.ptx 156 : 622984 4931 0 0 0 0 0 0 0 
_1.ptx 157 : 622388 5778867 0 0 0 0 0 0 0 
_1.ptx 158 : 622388 37776 0 0 0 0 0 0 0 
_1.ptx 159 : 617360 5453719 0 0 0 0 0 0 0 
_1.ptx 160 : 617360 5594885 0 0 0 0 0 0 0 
_1.ptx 161 : 617360 7539068 0 0 0 0 0 0 0 
_1.ptx 162 : 617360 5573396 0 0 0 0 0 0 0 
_1.ptx 163 : 617360 7675160 0 0 0 0 0 0 0 
_1.ptx 164 : 617360 5672868 0 0 0 0 0 0 0 
_1.ptx 165 : 617360 7631506 0 0 0 0 0 0 0 
_1.ptx 166 : 617360 5585432 0 0 0 0 0 0 0 
_1.ptx 167 : 617360 7696538 0 0 0 0 0 0 0 
_1.ptx 168 : 617360 8325847 0 0 0 0 0 0 0 
_1.ptx 169 : 617360 5725732 0 0 0 0 0 0 0 
_1.ptx 170 : 617360 11238844 0 25628 25628 0 0 0 0 
_1.ptx 171 : 617360 5487712 0 0 0 0 0 0 0 
_1.ptx 172 : 617360 5530281 0 0 0 0 0 0 0 
_1.ptx 173 : 617360 5488144 0 0 0 0 0 0 0 
_1.ptx 174 : 617360 7556836 0 0 0 0 0 0 0 
_1.ptx 175 : 617360 7540131 0 25628 25628 0 0 0 0 
_1.ptx 176 : 617360 7182912 0 0 0 0 0 0 0 
_1.ptx 177 : 617360 7843798 0 0 0 0 0 0 0 
_1.ptx 178 : 617360 5742849 0 0 0 0 0 0 0 
_1.ptx 179 : 617360 7794257 0 0 0 0 0 0 0 
_1.ptx 180 : 617360 5662276 0 0 0 0 0 0 0 
_1.ptx 181 : 617360 5737503 0 0 0 0 0 0 0 
_1.ptx 182 : 617360 7793070 0 0 0 0 0 0 0 
_1.ptx 183 : 617360 5760029 0 0 0 0 0 0 0 
_1.ptx 184 : 617360 7563431 0 0 0 0 0 0 0 
_1.ptx 185 : 617360 8705850 0 0 0 0 0 0 0 
_1.ptx 186 : 617360 7802494 0 0 0 0 0 0 0 
_1.ptx 187 : 617360 5985409 0 0 0 0 0 0 0 
_1.ptx 188 : 617360 7907764 0 0 0 0 0 0 0 
_1.ptx 189 : 617360 8758600 0 0 0 0 0 0 0 
_1.ptx 190 : 617360 5660712 0 0 0 0 0 0 0 
_1.ptx 191 : 617360 7682575 0 0 0 0 0 0 0 
_1.ptx 192 : 617360 5597458 0 0 0 0 0 0 0 
_1.ptx 193 : 617360 8636895 0 0 0 0 0 0 0 
_1.ptx 194 : 617360 8557100 0 25628 25628 0 0 0 0 
_1.ptx 195 : 617360 4888000 0 0 0 0 0 0 0 
_1.ptx 196 : 946688 7592448 0 0 0 0 0 0 0 
_1.ptx 197 : 946688 7419872 0 0 0 0 0 0 0 
_1.ptx 198 : 946688 8741536 0 0 0 0 0 0 0 
