kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 193 : 130048 785728 0 0 0 0 0 0 0 
_1.ptx 194 : 130048 934896 0 0 0 0 0 0 0 
_1.ptx 195 : 130048 1320032 0 0 0 0 0 0 0 
_1.ptx 196 : 130048 1319840 0 0 0 0 0 0 0 
_1.ptx 197 : 130048 67726464 1375488 0 0 12160 8128 0 0 
_1.ptx 198 : 130048 16456784 0 8128 8128 0 0 0 0 
_1.ptx 199 : 130048 1456752 0 0 0 0 0 0 0 
_1.ptx 200 : 130048 797024 0 0 0 0 0 0 0 
_1.ptx 201 : 130048 932352 0 0 0 0 0 0 0 
_1.ptx 202 : 2080768 17091360 0 0 0 0 0 0 0 
_1.ptx 203 : 2080768 12773184 0 0 0 0 0 0 0 
_1.ptx 204 : 2080768 6015465 0 0 0 0 0 0 121920 
_1.ptx 205 : 1105408 12394965 0 0 0 0 0 0 0 
_1.ptx 206 : 1105408 8076319 0 0 0 0 0 0 0 
_1.ptx 207 : 1105408 8295099 0 0 0 0 0 0 0 
_1.ptx 208 : 1105408 12399985 0 0 0 0 0 0 0 
_1.ptx 209 : 1105408 12579771 0 0 0 0 0 0 0 
_1.ptx 210 : 1105408 8113186 0 0 0 0 0 0 0 
_1.ptx 211 : 1105408 8142803 0 0 0 0 0 0 0 
_1.ptx 212 : 1105408 11406178 0 0 0 0 0 0 0 
_1.ptx 213 : 1105408 28211267 0 130048 130048 0 0 0 0 
_1.ptx 214 : 1105408 20723556 0 130048 130048 0 0 0 0 
_1.ptx 215 : 1105408 12387016 0 0 0 0 0 0 0 
_1.ptx 216 : 1105408 12407672 0 0 0 0 0 0 0 
_1.ptx 217 : 1105408 9095546 0 0 0 0 0 0 0 
_1.ptx 218 : 1105408 2460692 0 0 0 0 0 0 0 
_1.ptx 219 : 1105408 14332122 0 130048 130048 0 0 0 0 
_1.ptx 220 : 1105408 12384507 0 0 0 0 0 0 0 
_1.ptx 221 : 1105408 9090089 0 0 0 0 0 0 0 
_1.ptx 222 : 1105408 2445809 0 0 0 0 0 0 0 
_1.ptx 223 : 1105408 16003167 0 585216 130048 0 0 0 0 
_1.ptx 224 : 2080768 12795744 0 0 0 0 0 0 0 
_1.ptx 225 : 2080768 12957392 0 0 0 0 0 0 0 
_1.ptx 226 : 2080768 21369552 0 0 0 0 0 0 0 
_1.ptx 227 : 2080768 15174768 0 0 0 0 0 0 0 
_1.ptx 228 : 2080768 12071248 0 0 0 0 0 0 0 
_1.ptx 229 : 130048 831744 0 0 0 0 0 0 0 
_1.ptx 230 : 1950720 16069264 0 0 0 0 0 0 0 
_1.ptx 231 : 1950720 12046848 0 0 0 0 0 0 0 
_1.ptx 232 : 1950720 6061265 0 0 0 0 0 0 121920 
_1.ptx 233 : 975360 10023716 0 0 0 0 0 0 0 
_1.ptx 234 : 975360 10993559 0 0 0 0 0 0 0 
_1.ptx 235 : 975360 7181223 0 0 0 0 0 0 0 
_1.ptx 236 : 975360 7215448 0 0 0 0 0 0 0 
_1.ptx 237 : 975360 10915437 0 0 0 0 0 0 0 
_1.ptx 238 : 975360 10961625 0 0 0 0 0 0 0 
_1.ptx 239 : 975360 7161214 0 0 0 0 0 0 0 
_1.ptx 240 : 975360 7135059 0 0 0 0 0 0 0 
_1.ptx 241 : 975360 10067570 0 0 0 0 0 0 0 
_1.ptx 242 : 975360 12410841 0 121920 121920 0 0 0 0 
_1.ptx 243 : 975360 10261336 0 121920 121920 0 0 0 0 
_1.ptx 244 : 975360 10945109 0 0 0 0 0 0 0 
_1.ptx 245 : 975360 11017912 0 0 0 0 0 0 0 
_1.ptx 246 : 975360 10790602 0 121920 121920 0 0 0 0 
_1.ptx 247 : 975360 8031919 0 0 0 0 0 0 0 
_1.ptx 248 : 975360 2143963 0 0 0 0 0 0 0 
_1.ptx 249 : 975360 10939871 0 0 0 0 0 0 0 
_1.ptx 250 : 975360 8038207 0 0 0 0 0 0 0 
_1.ptx 251 : 975360 2166572 0 0 0 0 0 0 0 
_1.ptx 252 : 975360 13686739 0 520192 121920 0 0 0 0 
_1.ptx 253 : 1950720 12032928 0 0 0 0 0 0 0 
_1.ptx 254 : 1950720 12086160 0 0 0 0 0 0 0 
_1.ptx 255 : 1950720 19994896 0 0 0 0 0 0 0 
_1.ptx 256 : 1950720 14294336 0 0 0 0 0 0 0 
_1.ptx 257 : 1950720 11386864 0 0 0 0 0 0 0 
_1.ptx 258 : 130048 1313024 0 0 0 0 0 0 0 
_1.ptx 259 : 130048 2909920 0 8128 8128 0 0 0 0 
_1.ptx 260 : 130048 1318720 0 0 0 0 0 0 0 
_1.ptx 261 : 130048 1309984 0 0 0 0 0 0 0 
_1.ptx 262 : 130048 1324704 0 0 0 0 0 0 0 
_1.ptx 263 : 130048 4632976 899840 0 0 12160 8128 0 0 
_1.ptx 264 : 130048 1337808 0 0 0 0 0 0 0 
_1.ptx 265 : 130048 4535792 0 8128 8128 0 0 0 0 
_1.ptx 266 : 130048 1314416 0 0 0 0 0 0 0 
_1.ptx 267 : 130048 4771088 899968 0 0 12160 8128 0 0 
_1.ptx 268 : 130048 1318288 0 0 0 0 0 0 0 
_1.ptx 269 : 130048 4776560 0 8128 8128 0 0 0 0 
_1.ptx 270 : 130048 1312896 0 0 0 0 0 0 0 
_1.ptx 271 : 130048 1318480 0 0 0 0 0 0 0 
_1.ptx 272 : 130048 4902112 899392 0 0 12160 8128 0 0 
_1.ptx 273 : 130048 1335456 0 0 0 0 0 0 0 
_1.ptx 274 : 130048 4992240 0 8128 8128 0 0 0 0 
_1.ptx 275 : 130048 1307552 0 0 0 0 0 0 0 
_1.ptx 276 : 130048 4971968 904448 0 0 12160 8128 0 0 
_1.ptx 277 : 130048 1317184 0 0 0 0 0 0 0 
_1.ptx 278 : 130048 5117376 0 8128 8128 0 0 0 0 
_1.ptx 279 : 130048 1307568 0 0 0 0 0 0 0 
_1.ptx 280 : 130048 1322160 0 0 0 0 0 0 0 
_1.ptx 281 : 130048 4980192 904640 0 0 12160 8128 0 0 
_1.ptx 282 : 130048 1369568 0 0 0 0 0 0 0 
_1.ptx 283 : 130048 5213536 0 8128 8128 0 0 0 0 
_1.ptx 284 : 130048 1311120 0 0 0 0 0 0 0 
_1.ptx 285 : 130048 4891280 904640 0 0 12160 8128 0 0 
_1.ptx 286 : 130048 1319184 0 0 0 0 0 0 0 
_1.ptx 287 : 130048 5184928 0 8128 8128 0 0 0 0 
_1.ptx 288 : 130048 1314288 0 0 0 0 0 0 0 
_1.ptx 289 : 130048 1316736 0 0 0 0 0 0 0 
_1.ptx 290 : 130048 4962960 776512 0 0 12160 8128 0 0 
_1.ptx 291 : 130048 1331312 0 0 0 0 0 0 0 
_1.ptx 292 : 130048 5188944 0 8128 8128 0 0 0 0 
_1.ptx 293 : 130048 1311696 0 0 0 0 0 0 0 
_1.ptx 294 : 130048 5213824 907808 0 0 12160 8128 0 0 
_1.ptx 295 : 130048 1315664 0 0 0 0 0 0 0 
_1.ptx 296 : 130048 5508240 0 8128 8128 0 0 0 0 
_1.ptx 297 : 130048 1313184 0 0 0 0 0 0 0 
_1.ptx 298 : 130048 1318576 0 0 0 0 0 0 0 
_1.ptx 299 : 130048 5176000 907296 0 0 12160 8128 0 0 
_1.ptx 300 : 130048 1365472 0 0 0 0 0 0 0 
_1.ptx 301 : 130048 5623296 0 8128 8128 0 0 0 0 
_1.ptx 302 : 130048 1323040 0 0 0 0 0 0 0 
_1.ptx 303 : 130048 5585376 907360 0 0 12160 8128 0 0 
_1.ptx 304 : 130048 1319216 0 0 0 0 0 0 0 
_1.ptx 305 : 130048 5853712 0 8128 8128 0 0 0 0 
_1.ptx 306 : 130048 1319184 0 0 0 0 0 0 0 
_1.ptx 307 : 130048 1315088 0 0 0 0 0 0 0 
_1.ptx 308 : 130048 5411472 907200 0 0 12160 8128 0 0 
_1.ptx 309 : 130048 1328880 0 0 0 0 0 0 0 
_1.ptx 310 : 130048 5843120 0 8128 8128 0 0 0 0 
_1.ptx 311 : 130048 1334528 0 0 0 0 0 0 0 
_1.ptx 312 : 130048 5654960 908352 0 0 12160 8128 0 0 
_1.ptx 313 : 130048 1314480 0 0 0 0 0 0 0 
_1.ptx 314 : 130048 6084816 0 8128 8128 0 0 0 0 
_1.ptx 315 : 130048 1311104 0 0 0 0 0 0 0 
_1.ptx 316 : 130048 1317808 0 0 0 0 0 0 0 
_1.ptx 317 : 130048 5684976 908352 0 0 12160 8128 0 0 
_1.ptx 318 : 130048 1360416 0 0 0 0 0 0 0 
_1.ptx 319 : 130048 6134208 0 8128 8128 0 0 0 0 
_1.ptx 320 : 130048 1312800 0 0 0 0 0 0 0 
_1.ptx 321 : 130048 5768048 908480 0 0 12160 8128 0 0 
_1.ptx 322 : 130048 1318256 0 0 0 0 0 0 0 
_1.ptx 323 : 130048 6164720 0 8128 8128 0 0 0 0 
_1.ptx 324 : 130048 1312560 0 0 0 0 0 0 0 
_1.ptx 325 : 130048 1313056 0 0 0 0 0 0 0 
_1.ptx 326 : 130048 5109152 519040 0 0 8128 8128 0 0 
_1.ptx 327 : 130048 1313568 0 0 0 0 0 0 0 
_1.ptx 328 : 130048 5126032 0 8128 8128 0 0 0 0 
_1.ptx 329 : 130048 6220416 901952 0 0 12224 8128 0 0 
_1.ptx 331 : 130048 787488 0 0 0 0 0 0 0 
_1.ptx 351 : 132096 792624 0 0 0 0 0 0 0 
_1.ptx 352 : 132096 1321072 0 0 0 0 0 0 0 
_1.ptx 353 : 132096 1003424 0 8256 8256 0 0 0 0 
_1.ptx 354 : 132096 1339552 0 0 0 0 0 0 0 
_1.ptx 355 : 132096 1715072 0 0 0 0 0 0 0 
_1.ptx 356 : 132096 924800 0 0 0 0 0 0 0 
_1.ptx 357 : 132096 1776528 0 0 0 0 0 0 0 
_1.ptx 358 : 132096 930400 0 0 0 0 0 0 0 
_1.ptx 359 : 132096 959664 0 0 0 0 0 0 0 
_1.ptx 360 : 132096 974592 0 0 0 0 0 0 0 
_1.ptx 361 : 132096 1734288 0 0 0 0 0 0 0 
_1.ptx 362 : 132096 1481616 0 0 0 0 0 0 0 
_1.ptx 363 : 132096 1500336 0 0 0 0 0 0 0 
_1.ptx 364 : 132096 973168 0 0 0 0 0 0 0 
_1.ptx 365 : 132096 1049680 0 0 0 0 0 0 0 
_1.ptx 366 : 132096 1016544 0 0 0 0 0 0 0 
_1.ptx 367 : 132096 58831 0 0 0 0 0 0 0 
_1.ptx 368 : 132096 82830 0 0 0 0 0 0 0 
_1.ptx 369 : 132096 5265763 983040 0 0 8256 8256 0 0 
_1.ptx 370 : 132096 441099 0 8256 8256 0 0 0 0 
_1.ptx 371 : 132096 1458160 0 0 0 0 0 0 0 
_1.ptx 372 : 132096 1322592 0 0 0 0 0 0 0 
_1.ptx 373 : 132096 1324416 0 0 0 0 0 0 0 
_1.ptx 374 : 132096 941440 0 0 0 0 0 0 0 
_1.ptx 375 : 132096 964224 0 0 0 0 0 0 0 
_1.ptx 376 : 132096 1325344 0 0 0 0 0 0 0 
_1.ptx 377 : 132096 1325680 0 0 0 0 0 0 0 
_1.ptx 378 : 132096 1323120 0 0 0 0 0 0 0 
_1.ptx 379 : 132096 59465920 1586816 0 0 12416 8256 0 0 
_1.ptx 380 : 132096 935952 0 0 0 0 0 0 0 
_1.ptx 381 : 132096 1327136 0 0 0 0 0 0 0 
_1.ptx 382 : 132096 64747808 1586816 0 0 12416 8256 0 0 
_1.ptx 383 : 132096 797312 0 0 0 0 0 0 0 
_1.ptx 384 : 132096 1327824 0 0 0 0 0 0 0 
_1.ptx 385 : 132096 806656 0 0 0 0 0 0 0 
_1.ptx 386 : 132096 1458528 0 0 0 0 0 0 0 
_1.ptx 387 : 132096 1456160 0 0 0 0 0 0 0 
_1.ptx 388 : 132096 1460064 0 0 0 0 0 0 0 
_1.ptx 389 : 132096 940160 0 0 0 0 0 0 0 
_1.ptx 390 : 132096 929488 0 0 0 0 0 0 0 
_1.ptx 391 : 132096 929040 0 0 0 0 0 0 0 
_1.ptx 392 : 132096 1323168 0 0 0 0 0 0 0 
_1.ptx 393 : 132096 18996800 0 8256 8256 0 0 0 0 
_1.ptx 394 : 132096 1323152 0 0 0 0 0 0 0 
_1.ptx 395 : 132096 1323936 0 0 0 0 0 0 0 
_1.ptx 396 : 132096 1325984 0 0 0 0 0 0 0 
_1.ptx 397 : 132096 63522384 1586816 0 0 12416 8256 0 0 
_1.ptx 398 : 132096 22185360 0 8256 8256 0 0 0 0 
_1.ptx 399 : 132096 1325024 0 0 0 0 0 0 0 
_1.ptx 400 : 132096 65216720 1586816 0 0 12416 8256 0 0 
_1.ptx 401 : 132096 1324960 0 0 0 0 0 0 0 
_1.ptx 402 : 132096 66729024 1587072 0 0 12416 8256 0 0 
_1.ptx 403 : 132096 18948848 0 8256 8256 0 0 0 0 
_1.ptx 404 : 132096 797568 0 0 0 0 0 0 0 
_1.ptx 405 : 132096 17976752 0 8256 8256 0 0 0 0 
_1.ptx 406 : 132096 1340288 0 0 0 0 0 0 0 
_1.ptx 407 : 132096 1468368 0 0 0 0 0 0 0 
_1.ptx 408 : 132096 1339008 0 0 0 0 0 0 0 
_1.ptx 409 : 132096 15753024 0 8256 8256 0 0 0 0 
_1.ptx 410 : 132096 1466000 0 0 0 0 0 0 0 
_1.ptx 411 : 132096 1469248 0 0 0 0 0 0 0 
_1.ptx 412 : 132096 1477072 0 0 0 0 0 0 0 
_1.ptx 413 : 132096 1469840 0 0 0 0 0 0 0 
_1.ptx 414 : 132096 941552 0 0 0 0 0 0 0 
_1.ptx 415 : 132096 940352 0 0 0 0 0 0 0 
_1.ptx 416 : 132096 936816 0 0 0 0 0 0 0 
_1.ptx 417 : 132096 936112 0 0 0 0 0 0 0 
_1.ptx 418 : 132096 1326608 0 0 0 0 0 0 0 
_1.ptx 419 : 132096 1326032 0 0 0 0 0 0 0 
_1.ptx 420 : 132096 1326672 0 0 0 0 0 0 0 
_1.ptx 421 : 132096 1328992 0 0 0 0 0 0 0 
_1.ptx 422 : 132096 1330320 0 0 0 0 0 0 0 
_1.ptx 423 : 132096 60229856 1587072 0 0 12416 8256 0 0 
_1.ptx 424 : 132096 1327920 0 0 0 0 0 0 0 
_1.ptx 425 : 132096 65871376 1587072 0 0 12416 8256 0 0 
_1.ptx 426 : 132096 1325920 0 0 0 0 0 0 0 
_1.ptx 427 : 132096 69676576 1587072 0 0 12416 8256 0 0 
_1.ptx 428 : 132096 1326400 0 0 0 0 0 0 0 
_1.ptx 429 : 132096 70007504 1587328 0 0 12416 8256 0 0 
_1.ptx 430 : 132096 21821264 0 8256 8256 0 0 0 0 
_1.ptx 431 : 132096 19001536 0 8256 8256 0 0 0 0 
_1.ptx 432 : 132096 15494144 0 8256 8256 0 0 0 0 
_1.ptx 433 : 132096 797392 0 0 0 0 0 0 0 
_1.ptx 434 : 132096 1472832 0 0 0 0 0 0 0 
_1.ptx 435 : 132096 1721984 0 0 0 0 0 0 0 
_1.ptx 436 : 132096 17689312 0 8256 8256 0 0 0 0 
_1.ptx 437 : 132096 934416 0 0 0 0 0 0 0 
_1.ptx 438 : 132096 1335520 0 0 0 0 0 0 0 
_1.ptx 439 : 132096 16866384 0 8256 8256 0 0 0 0 
_1.ptx 440 : 132096 1459840 0 0 0 0 0 0 0 
_1.ptx 441 : 132096 1726144 0 0 0 0 0 0 0 
_1.ptx 442 : 132096 1527760 0 0 0 0 0 0 0 
_1.ptx 443 : 132096 1458592 0 0 0 0 0 0 0 
_1.ptx 444 : 132096 1458752 0 0 0 0 0 0 0 
_1.ptx 445 : 132096 936288 0 0 0 0 0 0 0 
_1.ptx 446 : 132096 936064 0 0 0 0 0 0 0 
_1.ptx 447 : 132096 933872 0 0 0 0 0 0 0 
_1.ptx 448 : 132096 1328784 0 0 0 0 0 0 0 
_1.ptx 449 : 132096 1329488 0 0 0 0 0 0 0 
_1.ptx 450 : 132096 1330896 0 0 0 0 0 0 0 
_1.ptx 451 : 132096 1327584 0 0 0 0 0 0 0 
_1.ptx 452 : 132096 64334160 1587328 0 0 12416 8256 0 0 
_1.ptx 453 : 132096 1327888 0 0 0 0 0 0 0 
_1.ptx 454 : 132096 68585888 1587328 0 0 12416 8256 0 0 
_1.ptx 455 : 132096 1324640 0 0 0 0 0 0 0 
_1.ptx 456 : 132096 72725584 1587328 0 0 12416 8256 0 0 
_1.ptx 457 : 132096 21562384 0 8256 8256 0 0 0 0 
_1.ptx 458 : 132096 1459968 0 0 0 0 0 0 0 
_1.ptx 459 : 132096 18931952 0 8256 8256 0 0 0 0 
_1.ptx 460 : 132096 19484112 0 8256 8256 0 0 0 0 
_1.ptx 461 : 132096 799648 0 0 0 0 0 0 0 
_1.ptx 462 : 132096 1467552 0 0 0 0 0 0 0 
_1.ptx 463 : 132096 1722944 0 0 0 0 0 0 0 
_1.ptx 464 : 132096 932832 0 0 0 0 0 0 0 
_1.ptx 465 : 132096 1720976 0 0 0 0 0 0 0 
_1.ptx 466 : 132096 797120 0 0 0 0 0 0 0 
_1.ptx 467 : 132096 1461616 0 0 0 0 0 0 0 
_1.ptx 468 : 132096 1357872 0 0 0 0 0 0 0 
_1.ptx 469 : 132096 1563936 0 0 0 0 0 0 0 
