kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 978 : 104300 886856 0 0 0 0 0 0 0 
_1.ptx 979 : 104300 928066 0 0 0 0 0 0 0 
_1.ptx 980 : 104300 947638 0 0 0 0 0 0 0 
_1.ptx 981 : 104300 1251533 0 0 0 0 0 0 0 
_1.ptx 982 : 104300 983190 0 0 0 0 0 0 0 
_1.ptx 983 : 730100 5221733 0 0 0 0 0 0 0 
_1.ptx 984 : 730100 7979353 0 0 0 0 0 0 0 
_1.ptx 985 : 730100 7943281 0 0 0 0 0 0 0 
_1.ptx 986 : 730100 6037186 0 0 0 0 0 0 0 
_1.ptx 987 : 730100 5906922 0 0 0 0 0 0 0 
_1.ptx 988 : 730100 5916203 0 0 0 0 0 0 0 
_1.ptx 989 : 730100 5937319 0 0 0 0 0 0 0 
_1.ptx 990 : 730100 5348796 0 0 0 0 0 0 0 
_1.ptx 991 : 730100 5772749 0 0 0 0 0 0 0 
_1.ptx 992 : 730100 5873040 0 0 0 0 0 0 0 
_1.ptx 993 : 730100 5819877 0 0 0 0 0 0 0 
_1.ptx 994 : 109515000 1276230322 0 0 0 0 0 0 0 
_1.ptx 995 : 109515000 4576571962 0 3754800 3754800 0 0 0 0 
_1.ptx 996 : 109515000 1171844812 0 0 0 0 0 0 0 
_1.ptx 997 : 109515000 1577067269 0 0 0 0 0 0 0 
_1.ptx 998 : 109515000 1735057922 0 0 0 0 0 0 0 
_1.ptx 999 : 109515000 916298258 0 0 0 0 0 0 0 
_1.ptx 1000 : 109515000 1675320603 0 0 0 0 0 0 0 
_1.ptx 1001 : 109515000 1274517270 0 0 0 0 0 0 0 
_1.ptx 1002 : 109515000 1285973642 0 0 0 0 0 0 0 
_1.ptx 1003 : 109515000 1198539459 0 0 0 0 0 0 0 
_1.ptx 1004 : 109515000 897566932 0 0 0 0 0 0 0 
_1.ptx 1005 : 109515000 77908626540 556032 0 0 0 0 0 0 
_1.ptx 1006 : 109515000 78333127726 556032 0 0 0 0 0 0 
_1.ptx 1007 : 109515000 1286460120 0 0 0 0 0 0 0 
_1.ptx 1008 : 109515000 1485589175 0 0 0 0 0 0 0 
_1.ptx 1009 : 109515000 878340915 0 0 0 0 0 0 0 
_1.ptx 1010 : 109515000 1282253802 0 0 0 0 0 0 0 
_1.ptx 1011 : 109515000 908997954 0 0 0 0 0 0 0 
_1.ptx 1012 : 109515000 1287763255 0 0 0 0 0 0 0 
_1.ptx 1013 : 109515000 908561763 0 0 0 0 0 0 0 
_1.ptx 1014 : 109515000 0 0 0 0 0 0 0 0 
_1.ptx 1015 : 109515000 0 0 0 0 0 0 0 0 
_1.ptx 1016 : 109515000 1941563928 0 0 0 0 0 0 0 
_1.ptx 1017 : 109515000 1475255602 0 0 0 0 0 0 0 
_1.ptx 1018 : 109515000 1276146301 0 0 0 0 0 0 0 
_1.ptx 1019 : 109515000 1195443056 0 0 0 0 0 0 0 
_1.ptx 1020 : 109515000 1478681559 0 0 0 0 0 0 0 
_1.ptx 1021 : 109515000 1271425974 0 0 0 0 0 0 0 
_1.ptx 1022 : 109515000 925972902 0 0 0 0 0 0 0 
_1.ptx 1023 : 109515000 1232581790 0 0 0 0 0 0 0 
_1.ptx 1024 : 109515000 1217035186 0 0 0 0 0 0 0 
_1.ptx 1025 : 109515000 1207764451 0 0 0 0 0 0 0 
_1.ptx 1026 : 109515000 839573631 0 0 0 0 0 0 0 
_1.ptx 1027 : 730100 5848080 0 0 0 0 0 0 0 
_1.ptx 1028 : 730100 6064469 0 0 0 0 0 0 0 
_1.ptx 1029 : 730100 5611426 0 0 0 0 0 0 0 
_1.ptx 1030 : 730100 0 0 0 0 0 0 0 0 
_1.ptx 1031 : 730100 0 0 0 0 0 0 0 0 
_1.ptx 1032 : 730100 5127890 0 0 0 0 0 0 0 
